Label,Label2,Text,Predictions
負面,非常負面,史迪格里茲粉/之/銘言/引述/老鷹/鴨霸/西米露/之/銘言/一/圖/流/剛/在/又/翻車板/看到/的/這/啥/小啦/有/沒/有/人/可以/解釋/一下/我/一直/以為/辦公室/只是/整合/各/政府/機構/疊床架屋/原來/還/真的/有/實體/要/花錢/整修/喔/之/前炮/很/大/的/宣導/原來/只/占/比/不到/並/不/是/億/用來/宣導/我們/誤會/政府/了/推文/有/口罩/販賣機/發限/十/名/發完/為止/喔/笑死/柯布林粉/來/帶/風/向/拉/喔/原來/是/我們/柯布林/大/醫師/阿來/看看/這些/預算/的/細項/虛擬/資產/扣押物/系統/建置/虛擬/金流/分析/工具/虛擬/資產/扣押物/監管/系統/專案/指揮/暨/資料/研析/協作/平台/行動/通訊/偵蒐/系統/境/外/行動/門號/國內/漫遊/網路/連線/查詢/系統/手機/蒐證/軟體/電腦/鑑識/工作站/以上/億/政府/補助/電信/業者/攔阻/及/警示/建置/費用/以上億/進用/檢察官/助理/一百/人/台灣/高檢署/挹注/打詐/資源/以/上億/民眾黨/跟/自費/義勇軍/又/聯手/拉陳姓/立委/開/記者會/八卦板/立刻/跟上/然後/哥/你/是/醫師/我/知道/你/絕對/不/是/網軍/你/只是/上班/無聊/發/一下/風向文/然後/被/我/抓來/打臉/西西/推文/開放/柯布林粉/崩潰/喔/我/就/不/說/別的/了/先/來/看看/的/新/世代/打擊/詐欺/策略/行動/綱領/其中/虛擬/資產/扣押物/系統/建置/跟版/的/強化/全/國/反/電信/詐騙/資料庫/最/新/餘額/及/製作/扣押/裁定/相關/功能/加強/督導/詐欺/案件/不法/所得/查扣/自動/繳回/及/強化/變價/效能/改善/查扣/效率/降低/查扣/風險/並/活用/現有/偵查/審判/中/調解/認罪/協商/機制/力促/犯罪/者/對/國內外/被/害/者/之/道歉/賠償/及/罪贓/返/還/有/什麼/差別/而/其他/的/項目/其實/在/版/裡/都/可以/找到/類似/功能/的/產品/又/譬如/虛擬/金流/分析/工具/跟/中/的/查調/金融/資料/分析/平臺/經費/萬/元/第/年/建構/金融/資料/倉儲/視覺化/分析/硬體/及/軟體/採購/及/專線/租金/共/為/萬千/元/第/年/為/運算/平臺/開發/及/專線/租金/共計/萬千/元/有/興趣/的/自己/再/去/分析/自己/看/將/這/個/主要/要/表達/的/是/現在/這/個/億/費用/是/追加/的/時候/就/已經/編列/了/億/了/所以/現在/總共/是/億/的/跨/部會/打詐/中心/我/是/沒/找到/相關/預算/的/內容版/的/功能/跟/有/近/的/重疊/期待/有/跟版/的/內容/完整/說明/否則/這/億/的/合理性/在/哪裡/或是/說/程式/開發/的/成本/合理性/在/哪裡,[0.04237612 0.9576239 ]
負面,非常負面,神靈/幻想/之/銘言/印象/當初/金小刀/出來/時政/黑藍粉/都/會/說/侯穩/了/然後/深綠猴粉/也/幫忙/加持/結果/七月/民調/出來/發現/猴猴/還是/老三/金/小刀/過譽/了/請/大家/不要/牽拖/金/小刀/你/去/叫/一/個/台大/醫學系/教授/台大/醫院/創傷/醫學部/主任/葉克膜/權威/不要/給/他/台大/醫學系/的/學生/教丟給/他/一/個/私立/科大/的/學生/教看/他/有/沒/有/辦法/把/學生/教到/有/辦法/考/過/醫師/執照,[0.03085941 0.96914065]
正面,稍微正面,旁邊/太多/人/給/他/意見/了/小刀/和/少康/都/在/幫/他/想/辦理/旁邊/還/有/立委/和/議員/都/在/出主意/現在/好像/一/個/傀儡/都/給/旁邊/的/人/決定/然後/政策/相互/矛盾/自打臉/有/移/應該/找回/初衷/做/自己/拿出/刑警/的/魄力/出來/不要/被/郭/取代/了/不然/柯文哲/怎麼/選上,[0.7181956  0.28180444]
正面,稍微正面,老鷹/鴨霸/西米露/之/銘言/一/圖/流/剛/在/又/翻車板/看到/的/這/啥/小啦/有/沒/有/人/可以/解釋/一下/我/一直/以為/辦公室/只是/整合/各/政府/機構/疊床架屋/原來/還/真的/有/實體/要/花錢/整修/喔/你/都/覺得/離奇/了/有沒有/去/陳琬惠/找/一下/原圖/最/神奇/的/是/沒有/原圖/就/作圖/上/有/好心/人士/邊/看/記者會/編作/圖真/的/貼心/最/好笑/的/是/這/種/預算/問題/不/是/立法委員/行文/行政院/就/能/得到/的/詳細/數據/記者會/爆料/人家/當天/回覆/預算/購買/的/系統/基層/都/不用/休息/逆/之/前炮/很/大/的/宣導/原來/只/占/比/不到/並/不/是/億/用來/宣導/我們/誤會/政府/了/推文/有/口罩/販賣機/發限/十/名/發完/為止/喔/民眾黨/立委/這/種/實力/是/有點/太/差/了/這/種/內部/質詢/就/能/得到/的/預算/答案/還要/開/記者會/爆料/還是/秀/個/公文/說/都/要/不/到/行政院/黑箱/作業/這樣/才/有/爆點/好/嗎,[0.86812645 0.13187356]
正面,非常正面,貓板/蜜獾/之/銘言/另外/有/筆/面積/較/大/的/土地/也/位於/水源路/二段/一塊坪/土地/上/皆/為/綠草/看起來/有些/雜亂/但/又/似乎/有/種植/的/痕跡/一/旁/也/擺放/著/相關/器具/經查/該/土地/使用/分區/為/保護區/公告/土地/現值/萬/元/另/一/筆土/地坪/現況/為/停車場/但/土地/使用/分區/一樣/是/保護區/公告/現值/萬/元/汐止/因為/平地/都/被/蓋完/了/都/更/又/難/談/水源路/二段/這/種/鳥/地方/都/有/人/蓋/房子/像/這/塊/停車場/附近/的/美麗/山林/山坡地/保育區/丙種/看/樂居/大概/要/說/這/塊/地/完全/不/值錢/那/是/騙人/的/我/猜/大概值/個/億/吧,[0.9810891  0.01891095]
正面,稍微正面,對/啦/我/是/柯粉/啦/乾/看/果凍/這/個/動作/還/有/一/堆/媒體人/都/說/有/消息/果凍/要/獨立/參選/乾柯/好不容易/爬到/看來/要/功虧一簣/了/果然/郭董/就/是/商人/不/守/信用/明年/總統/大選/可以/去/郊遊/了/台灣/繼續/爛/四/年,[0.6526039  0.34739608]
正面,非常正面,先/不/說/民調/都/沒有/起/色震/傳媒/一樣/四/個/月/役期/又/改口/說/兩岸/平穩/才/會/恢復/那/怎樣/才/叫/達成/兩岸/和平/要/簽/協商/改役期/不/是/在/你/當選/那/刻/就/達成/條件/嗎/他/奶奶/的/死/草包/講話/顛三倒四/的/用炎/看/都/知道/延長/兵役/是/美國/爹地/政策/在/那/亂/喊/結果/知道/可能/會/被/修理/又/轉彎/金刀/是/不/是/過譽/了/強/的/是/馬英九/不/是/小刀,[0.9968995  0.00310055]
中立,中立,劈樓/力克/之/銘言家/都/在/講/四/咖督/郭董/出來/有/多/恐怖/然候/各/大/民/調出來/也/就/跟/侯侯/差不多/我/就/吶悶/郭董/到底/強/在/哪裡/如果/出來/可以/直接/幹掉/侯/再/拿出來/說/嘴/吧/吃掉/一些/藍營/跟/中間/就/可以/嘴成/這樣/跟/本/不/強/吧/到底/郭董強/在/哪裡,[0.48302186 0.51697814]
負面,稍微負面,大家/安安/乳題/前/台灣/省長/現/親民黨/主席/宋楚瑜/宋/欸/每/四/年/總統/大選/一定/不/缺席/這/次/怎麼/到/現在/都/還/沒/動靜/難道/已經/勘破/紅塵/俗世/現在/心如止水/了/嗎/宋/欸/這/次/不/選/嗎,[0.25438848 0.7456115 ]
正面,非常正面,邏輯/不/通/他/在/講/三/小/啦/等到/台海/和平/穩定/這/個/狀態/的/定義/是/什麼/是/由/誰/來/定義/現在/的/兩岸/早已/非常/的/和平/穩定/從/以/來年/都/沒/戰爭/了/所以/可以/推動/兵役/四/個/月/只要/兩岸/都/保有/軍隊/那/就/不/叫做/和平/穩定/要/等/兩岸/都/裁軍/所以/大概/等到/世界/末日/都/不可能/推動/兵役/四/個/月/我/中華民國/大舉/反攻/大陸/把/共產黨/殺/的/一乾二淨/兩岸/和平/穩定/了/那/個/時候/應該/可以/推動/兵役/四/個/月/大陸/大舉/進攻/中華民國/把/台灣/武力/統一/了/也/是/一/種/和平/穩定/了/那/個/時候/可以/推動/兵役/四/個/月/啊/那/個/時候/不用/了/蠢蛋/聽完/他/的/這/個/政見/我/第一/個/反應/就/是/蠢蛋/現在/美國人/不/高興/了/他/又/緊急/收回/啊/不/是/鐵漢/嗎/這下子/從/蠢蛋/變成/沒/膽/的/蠢蛋/小刀/真的/這樣子/教/他/的/這樣/真的/能/鞏固/深藍/是/有/可能/但是/到時候/中間/票/跑光/了/我/覺得/不/划算/得不償失/還/有/我/不/覺得/這樣子/可以/鞏固/深藍/耶/深藍/也/分/很多/種/我/覺得/侯/好像/想錯/方向/了/我/深藍/長輩/昨天/看/了/在/大罵侯/說/當兵/當/四/個/月/開玩笑/算/什麼/娃娃兵/這樣/怎麼/打仗,[0.96267956 0.03732045]
負面,非常負面,記者/跑去/黃國昌/家/拍/鄰居/透露/黃國昌/就/住在/汐止/水源路/二段/的/層/建物/中/圖/記者/項瀚/攝/記者/訪問/地/住戶/楊/先生/他/說/以前/黃/爸爸/就/會/在/這/附近/種菜/但/近來/身體/不/好/土地/就/分享給/左鄰右舍/種菜/使用/沒/聽說/他們/有/土地/蓋/房子/不可能/炒房/此外/他/透露/黃國昌/平常/就/住在/水源路/二段/樓/爸爸/住樓/黃國昌/每/天/早上/點/就/出門/了/晚上/點/才/會/回來/黃國昌/支持/居住/正義/那/繼承/老家/的/土地/停車場/是/不/是/該/讓給/居住/正義仔/用/呢/該/去/露營/了/吧,[0.01830114 0.9816989 ]
正面,稍微正面,笑死/黃國昌/要/推/居住/正義/就/開始/有/人/出來/攻擊/他/有/土地/有/土地/也/可以/推動/居住/正義/完全/不/矛盾/惡意/攻擊/才/是/沒/邏輯/黃國昌/不/是/沒/房/沒/土地/才/見不得人/好/而是/苦民/所/苦/一點/問題/都/沒有/推動/了/居住/正義/後/黃國昌/就/要/被/課稅/了/那麼/影響/最/大/的/就/是/黃國昌/他/自己/想/被/課稅/還/有/甚麼/好/攻擊/的/拿/黃國昌/有/土地/就/醜化/他/是/甚麼/邏輯/有/土地/卻/不/想/炒房/炒/土地/不/是/很/高尚/嗎/真的/討厭/黃國昌/的/話/就/趕快/促進/推動/居住/正義/通過/就/可以/拿/黃國昌/的/法案課/黃國昌/的/稅/了,[0.77490723 0.22509278]
正面,稍微正面,我/覺得/啊/綠粉/其實/人/都/很/蔡英文/講/的/話/的/柯文哲/講/的/話/根本/差不多/民進黨/出/的/包/跟/民眾黨/也/沒/兩樣/為什麼/他們/會/雙標/無法/溝通/因為/他們/只是/要/個/尊重/畢竟/人家/是/執政黨/的/粉絲/人家/是/選贏/的/你/小小/民眾黨/講話/不能/客氣/一點/嗎/沒/實力/就/不要/大小聲/不/是/你/名言/嗎/明明/就/知道/民進黨/心/裡/想/的/是/併吞/你/卻/又/故意/用/言語/激怒/人家/戳/他/為/樂/這樣/怎麼/可以/和平/相處/綠粉/跟/柯粉/同文/同種/一定/要/溝通/交流/的/有/交流/就/有/善意/有/善意/就/可以/更多/交流/簡單/來/說/就是/白綠/一家/親/所以/我/呼籲/柯粉/在/政黑版/講話/要/知/所/進退/不然/讓/綠白/對立/草木皆兵/這樣/對/你們/不/是/好事,[0.7816595  0.21834047]
正面,非常正面,侯友宜/前/幾/天/反對/兵役/改回/一/年/今天/改口/兩岸/穩定/才/恢復/個/月/靠/么/這樣/跟/當初/的/韓國瑜/有/什麼/差別/條件/允許/才/挖/石油/條件/永遠/不會/達成,[0.9968624  0.00313759]
正面,非常正面,很/棒工/欲善其事/必/先利其器/我/操詐團/總是/會/找/理由/再/騙/一/筆/打/了/那麼多/年/詐/還要/再/來/個/億/搞/這些/花錢/大/手/大/腳/幾十億幾百億/像/在/丟/零錢,[0.9952011  0.00479889]
中立,中立,乳題/強大/的/果凍/幕後/團隊/應該/都/在/自己/內部/做/民調/很/明顯/是/不會/贏/的/為什麼/還是/硬/要/出來/會不會/外表/是/藍莓/果凍/但/其實/是/韭菜/口味/的,[0.48947012 0.51052994]
負面,非常負面,林影夢/抓去/關/了/沒/聽說/他/不/是/有/詐領/助理費/嗎/現在/是/還/在/市議會/喝/奶茶/嗎/噴/市長/還/有/那/個/土城/安/啊/踩/著/別人/的/屍體/走/後門/上來/的/都/不用/處理/就/對了,[0.02253847 0.9774615 ]
正面,非常正面,佳龍/怎/輸/侯/的/我/不/清楚/但/台中/佳龍/要/連任/我/是/投/他/的/那時/綠營/的/形象/還/沒/現在/這麼/崩/我/家/一/整/家/都/投/他/結果/出來/輸/萬/票/超傻眼/有/看到/說/是/地價稅/的/問題/我/只/能/說/絕對/不/是/主因/調漲/我/家/根本/無/感/更/不用說/其他/更/有錢/的/而且/要/萬/人/耶/印象/當時/去/查/是/說/他/用人/很/糟糕/市政府/員工/對/他/怨念/超深/找/了/個/台中版/的/文/要/更/精確/就/得/翻/更/早/的/搜/不/到/交給/其他/人/補充/了,[0.96722645 0.03277358]
負面,非常負面,乳提/民選/總統/以來/好像/沒有/一/次/真正/棄保/成功/的/這/次/會/是/史/上/第一/次/嗎/第一/次/棄保/成功/第一/次/第三/勢力/當選/總統/如果/達成/台灣/的/民主/自由/教育/真的/成功/感動,[0.02064393 0.9793561 ]
負面,稍微負面,新聞/標題/須/為/原/新聞/標題/且/從頭/張貼/新聞/網址/請/附上/有效/原文/連結/或/短/網址/新聞/來源/聯合報/記者/劉懿萱/王慧瑛/新北/報導/完整/新聞/標題/內/文請/完整/轉載/標題/請/勿/修改/與/刪減/注意/發文/標題/為/原始/新聞/標題/從頭/張貼/切勿/修改/與/刪減/六/都/囤房稅/剩/新北卡關/議員/透露/難/敵/建商/金主/壓力/完整/新聞/內容/請/完整/轉載/原文/請/勿/修改/內文/與/刪減/新北市/議會/定期會日/閉幕/囤房稅/再度/胎死腹中/留待/下/次/大會/討論/藍/綠/議員/在/議場/互/飆/民進黨/批/國民黨/故意/拖延/時間/囤房/元凶/國民黨/議員/回擊/假/訊息/作秀/新北/房屋/最多/人口/最多/都市/土地/面積/最/大/財政部/給/地方/政府/權限/提高/第/戶/非/自/住屋/稅率/六/都/至今/僅/剩/新北市/政府/尚未/調高/囤房稅卡關/至/少年/市政/會議/月底/通過/新北市/房屋稅/徵收率/自治/條例/修正/草案/自住/房屋稅/維持/非/自住/房屋/採/差別/稅率/戶戶戶/以上/最/高/市議會日/下午/議程/排審/新北市/房屋稅/徵收率/自治/條例/二三讀/將/針對戶/以上/非/自用/住宅/加課/囤房/稅率/一/名/議員/透露/議員/都/不/希望/囤房稅/馬上/通過/許多/人/背後/有/建商/金主/壓力/不少/議員/與/建商/關係/深厚/表面/政治/攻防/實際/拖延/囤房稅/審議/進度/時代/力量/秘書長/李兆立/說/新北/囤房稅/曾/在/年/公告/年上路/年/即/喊/卡/原因/就/出/在/建商/綁架/議會/而且/不/分/藍綠/新/北/空屋率/房價/居高不下/高囤房稅/是/維護/正義/的/一/種/工具/議會/遲遲/不/通過/是/失職/市府/態度/也/不/該/如此/曖昧/若/侯友宜/願意/展現/意志/與/態度/要/通過/囤房稅/應該/不/難/國民黨/市議員/林金結/說/囤房稅/在/法規會/討論/時/議員/們/對/稅率/意見/分歧/討論/小時/無/結果/因此/送到/大會/討論/他/支持/市府/提出/的/囤房稅/版本/畢竟/現在/房價/高漲/若/能/提高/投資/者/持有/成本/才/有/機會/讓/房價/降下來/民進黨/市議員/黃淑君/表示/市府/若/想要/早點/通過/囤房稅/應/提前/與/議員/溝通/並/與/議長/協調/將/議案/往/前/原民/就業/保障/自治/條例/即/討論/周/民進黨/議員/想/質詢/囤房稅/也/等/不/到/囤房稅/若/執行/包租/代管/房東/可能/被/調高/稅率/進而/賣/房/導致/包租/代管率/下降/值得/正視/國民黨/市議員/周勝考/說/他/不/反對/囤房稅/但/政策/內容/應該/更/細緻/許多/民眾/夫妻/各自/買/房/或/父母/買/房/給/兒女/但/屋主/還是/父母/本質/還是/一家人/當/住家/用/應該/有些/彈性/周/直言/在/房屋/市場/最/弱勢/是/租屋/族別/天真/以為/落實/囤房稅/就/能/實現/居住/正義/要/設法/補貼/租屋族/讓/房東/願意/用/更/友善/房價/對待/租客/才/能/多/贏/國民黨/新北市/議會/黨團/書記長/廖先翔/說/從/綠營/議員/出席率/就/能/看出/沒/想/讓/此/案/過關/月底/擬/開/臨時會/屆時/能/充分/討論/今年/過關/還是/抱持/樂觀/目前/六/都/剩/新北/還/沒有/囤房稅/確實/會/有/輿論/壓力/卡關/不/代表/不/處理/反而/多/一些/時間/可以/凝聚/共識/也許/可/在/臨時會/前/先開/黨團/協商/會議/逐步/化解/歧見/藍綠黨團/會/後/各/發/新聞稿/攻防/國民黨團/指出/會期/中/民進黨/始終/圍繞/著/侯友宜/參選/總統/議題/眼前/有/諸多/法案/及/墊付案/要/討論/民進黨團/卻/圍繞/政治/議題/讓/議事/空轉/直到/最後/一/天/才/提出/要/優先/審議/新北市/房屋稅/徵收率/自治/條例/修正案/最後/還/指控/國民黨團/拖延/做/賊/喊/捉賊/民進黨團/總召/鄭宇恩/批評/民進黨團/要求/延長/會議/時間/審理/囤房稅/可惜/議長/蔣根煌/不/同意/仍/敲槌/散會/大會/無法/審議/通過/新北市/房屋稅/徵收率/自治/條例/侯友宜/競辦/卻/表示/會/安排/侯/參加/凱道/遊行/根本/是/詐騙/集團/詐騙完/新北/市民/又/要/詐騙/全/台灣/人民/附註/心得/想法字/心得/備註/議員/直接/說出/原因/了/啦不過/猴猴/這樣/還要/去/參加/遊行/嗎/新北市/市長/現在/是/誰/還是/猴猴/要/說/議會/他/管不到/呢/六/都/剩下/新北市/沒有/捏/猴猴/還要/選/嗎/難怪/最/新/的/民調/直直落/更/難怪/之前/在/台大/被/問到/囤房稅/時/不/敢/直/球/對決/有沒有/考慮/換人/了/新聞/轉錄/舊聞/及/轉錄/他方/內容/之/文章/每/日/發/文數/總/上限/為/篇/自刪/與/板主/刪除/同樣/計入/額度,[0.24458726 0.75541276]
正面,非常正面,在/阿扁/第二/任期/施明德/發動/全/台/大規模/倒/扁紅衫軍/運動/離/蔡/大小姐/任期/結束/已經/剩/不到/一/年/為何/在野黨/沒有/發動/全民/割/菜/運動/以及/提出/罷免/連署/難道/蔡政績/扁/政績/蔡滿意度/歷任/最/高年/經濟/最好/樓下/怎麼/看/呢,[0.9145852  0.08541488]
正面,稍微正面,現在/為止/服貿/年輕人/失業/黑道/柯文哲/支持/鐘東錦顏家/市政/李四川/說/柯/市府/一/堆/爛尾/柯文哲/歧視/女性/這些/是/目前/使用/過/的/招數/但/依然/沒辦法/將/可惡/的/柯猴/民調/打趴/我們/要/再/想想/辦法/政黑/快/沒/樂趣/了/越來越/沒梗/目前/是/拱郭/參選/還/有/更/好/的/方法/嗎,[0.81469584 0.18530412]
負面,非常負面,玄天/上帝/等待/的/那/一/天/終於/到來/只要/民調/證明/能/打敗/福德/正神/接下來/就/是/源源不斷/的/四方/來/朝/宮殿/中/報/雲林王/來/朝獻/上斗/六/文旦/西螺醬/酒噸/咖啡幣/萬兩/報/凱羅斯王/來/朝/獻上/雞甲/凍慾/頭噸/甲殼兵/萬/名/助陣/肉圓王/祕雕王/騎山/王勃疫王/已/在/路程/中,[6.297658e-04 9.993703e-01]
負面,非常負面,我們/的/台南/小孩/賴清德/任內/的/政績/很多/他/最/新/的/政績/就/是/打詐/國家隊/的/辦公室/億/元/不禁/讓/人/好奇/裡面/的/器材/是/不/是/都/十分/高科技/能夠/幫助/全/世界/打擊/詐騙/集團/請/大家/跟/我/一起/支持/賴清德/總統/信賴/台灣,[0.00162248 0.99837756]
負面,稍微負面,總統/副總統/之/罷免案/經/全體/立法委員/四分之一/之/提議/全體/立法委員/三分之二/之/同意/提出/後/立法院/應/為/罷免案/成立/之/宣告/但/就職/未滿/一/年/者/不得/罷免/並/經/中華民國/自由/地區/選舉人/總額/過半數/之/投票/有效票/過半數/同意/罷免/時/即為/通過/立委/席次/共席/先/由分之席/的/立委/提案/接下來/需/經分之席/立委/同意/才/能/成案/再/經過/選舉人/總額/過半數/之/投票/大約/萬/票/有效票/過半數/大約/萬/票/同意/罷免/時/即為/通過/民眾黨/加上/友黨/的/立委/也/不可能/拿/超過/席/如果/柯當上/總統/馬上/會/變成/第二/個/類/韓導/的/高雄/市長/屆時/藍/綠/二/黨/再/順勢/依據/民意/提出/罷免,[0.25874904 0.74125093]
